Nombre,Apellido,Correo,Telefono,Ciudad
Ana,Ramírez,ana.ramírez@yahoo.com,3148761415,Medellín
Carlos,Sánchez,carlos.sánchez@utb.edu.co,3118337849,Cali
Luis,Pérez,luis.pérez@hotmail.com,3034981235,Cali
Sofía,Fernández,sofía.fernández@utb.edu.co,3146697326,Cartagena
Carlos,Gómez,carlos.gómez@utb.edu.co,3071082067,Cali
Andrés,Martínez,andrés.martínez@hotmail.com,3107096215,Pereira
Luis,Gómez,luis.gómez@yahoo.com,3151469830,Santa Marta
María,Rodríguez,maría.rodríguez@yahoo.com,3026770290,Pereira
Andrés,Fernández,andrés.fernández@utb.edu.co,3198700287,Cartagena
Carlos,Fernández,carlos.fernández@utb.edu.co,3097409235,Barranquilla
María,López,maría.lópez@gmail.com,3046744776,Cartagena
Pedro,Martínez,pedro.martínez@gmail.com,3166863377,Medellín
María,López,maría.lópez@yahoo.com,3034204749,Barranquilla
María,Torres,maría.torres@hotmail.com,3146249923,Santa Marta
Ana,Rodríguez,ana.rodríguez@utb.edu.co,3146090184,Medellín
Camila,Martínez,camila.martínez@utb.edu.co,3031869143,Pereira
Sofía,Pérez,sofía.pérez@gmail.com,3098436277,Bogotá
Daniela,Rodríguez,daniela.rodríguez@utb.edu.co,3157553101,Cali
Carlos,López,carlos.lópez@gmail.com,3064077898,Cali
Daniela,Pérez,daniela.pérez@yahoo.com,3193606467,Bogotá
Laura,Gómez,laura.gómez@gmail.com,3009576537,Cali
Laura,Ruiz,laura.ruiz@gmail.com,3086931204,Medellín
Laura,Rodríguez,laura.rodríguez@gmail.com,3147202350,Cartagena
Luis,Pérez,luis.pérez@yahoo.com,3167534946,Cartagena
María,Ramírez,maría.ramírez@utb.edu.co,3140664300,Bucaramanga
María,Martínez,maría.martínez@utb.edu.co,3084747400,Bogotá
Camila,Ruiz,camila.ruiz@hotmail.com,3180023716,Manizales
Ana,Sánchez,ana.sánchez@yahoo.com,3022546850,Santa Marta
Ana,Pérez,ana.pérez@utb.edu.co,3017255856,Cartagena
Laura,Ruiz,laura.ruiz@yahoo.com,3066914096,Cali
Sofía,Ramírez,sofía.ramírez@utb.edu.co,3197018397,Barranquilla
Ana,Ramírez,ana.ramírez@utb.edu.co,3044502001,Cúcuta
Luis,Torres,luis.torres@hotmail.com,3102690864,Barranquilla
Laura,Pérez,laura.pérez@yahoo.com,3053627239,Cúcuta
Daniela,Torres,daniela.torres@utb.edu.co,3196505286,Cali
Carlos,Sánchez,carlos.sánchez@hotmail.com,3171285352,Medellín
María,Ramírez,maría.ramírez@yahoo.com,3128263924,Santa Marta
Carlos,Martínez,carlos.martínez@utb.edu.co,3141566825,Cúcuta
María,Pérez,maría.pérez@utb.edu.co,3071696441,Cúcuta
Pedro,López,pedro.lópez@gmail.com,3137895290,Manizales
María,Ruiz,maría.ruiz@yahoo.com,3147115214,Bucaramanga
Luis,Sánchez,luis.sánchez@hotmail.com,3094698091,Cartagena
Ana,Martínez,ana.martínez@hotmail.com,3148406306,Pereira
Ana,Rodríguez,ana.rodríguez@gmail.com,3170335269,Santa Marta
Sofía,Pérez,sofía.pérez@hotmail.com,3018370797,Manizales
Daniela,López,daniela.lópez@yahoo.com,3092616454,Cúcuta
Laura,López,laura.lópez@utb.edu.co,3011099202,Barranquilla
Carlos,Rodríguez,carlos.rodríguez@yahoo.com,3128489686,Barranquilla
Daniela,Fernández,daniela.fernández@utb.edu.co,3158320088,Bogotá
Camila,Ruiz,camila.ruiz@gmail.com,3110861618,Cúcuta
Pedro,Martínez,pedro.martínez@yahoo.com,3024933964,Pereira
Laura,López,laura.lópez@utb.edu.co,3006179298,Medellín
Ana,Gómez,ana.gómez@yahoo.com,3158026144,Santa Marta
Daniela,Rodríguez,daniela.rodríguez@gmail.com,3125696447,Cali
María,López,maría.lópez@gmail.com,3117078073,Medellín
Carlos,Pérez,carlos.pérez@hotmail.com,3155849615,Barranquilla
Camila,Fernández,camila.fernández@yahoo.com,3122120383,Santa Marta
Daniela,Ramírez,daniela.ramírez@yahoo.com,3137149363,Cartagena
Carlos,Ruiz,carlos.ruiz@utb.edu.co,3126273617,Bucaramanga
Carlos,Pérez,carlos.pérez@gmail.com,3188525189,Bucaramanga
Carlos,Gómez,carlos.gómez@gmail.com,3179775807,Bucaramanga
Camila,López,camila.lópez@yahoo.com,3141337745,Cartagena
Andrés,Gómez,andrés.gómez@yahoo.com,3182659667,Pereira
María,Gómez,maría.gómez@hotmail.com,3037128306,Bucaramanga
María,Rodríguez,maría.rodríguez@yahoo.com,3001029556,Pereira
Daniela,Martínez,daniela.martínez@utb.edu.co,3152608227,Cali
Andrés,Pérez,andrés.pérez@yahoo.com,3187625343,Cali
Laura,Ramírez,laura.ramírez@utb.edu.co,3099225633,Bucaramanga
Camila,Ruiz,camila.ruiz@hotmail.com,3153300709,Pereira
Andrés,Rodríguez,andrés.rodríguez@hotmail.com,3064228653,Medellín
Carlos,Sánchez,carlos.sánchez@hotmail.com,3143802709,Manizales
Andrés,Martínez,andrés.martínez@hotmail.com,3093142489,Bogotá
Carlos,Martínez,carlos.martínez@gmail.com,3047269081,Medellín
María,Ramírez,maría.ramírez@utb.edu.co,3107871639,Barranquilla
Sofía,Sánchez,sofía.sánchez@yahoo.com,3059902375,Manizales
Pedro,Ramírez,pedro.ramírez@gmail.com,3195984042,Bogotá
Andrés,Sánchez,andrés.sánchez@yahoo.com,3114368819,Manizales
Luis,Sánchez,luis.sánchez@hotmail.com,3113991998,Manizales
María,Pérez,maría.pérez@yahoo.com,3173117830,Pereira
Sofía,Sánchez,sofía.sánchez@yahoo.com,3191441870,Manizales
Andrés,Torres,andrés.torres@gmail.com,3109442453,Santa Marta
Laura,Fernández,laura.fernández@hotmail.com,3189496833,Cúcuta
Carlos,Rodríguez,carlos.rodríguez@gmail.com,3191889665,Cúcuta
Andrés,Fernández,andrés.fernández@gmail.com,3049918220,Bogotá
Camila,López,camila.lópez@gmail.com,3035095993,Santa Marta
Andrés,López,andrés.lópez@gmail.com,3089864633,Pereira
María,Torres,maría.torres@utb.edu.co,3111492542,Manizales
Carlos,Torres,carlos.torres@utb.edu.co,3055296034,Bogotá
Andrés,Rodríguez,andrés.rodríguez@yahoo.com,3118587897,Manizales
Camila,López,camila.lópez@yahoo.com,3193942482,Barranquilla
Laura,Gómez,laura.gómez@yahoo.com,3022342250,Bucaramanga
Luis,Rodríguez,luis.rodríguez@gmail.com,3096514109,Manizales
Andrés,Martínez,andrés.martínez@utb.edu.co,3084174271,Cúcuta
Laura,Ruiz,laura.ruiz@utb.edu.co,3156660249,Bogotá
María,López,maría.lópez@gmail.com,3177580425,Barranquilla
Carlos,Pérez,carlos.pérez@yahoo.com,3036666372,Santa Marta
Laura,Ramírez,laura.ramírez@utb.edu.co,3134838804,Barranquilla
Pedro,Ruiz,pedro.ruiz@hotmail.com,3151386514,Medellín
Ana,Fernández,ana.fernández@hotmail.com,3121453064,Cartagena
Andrés,Fernández,andrés.fernández@gmail.com,3039918823,Barranquilla
Luis,Torres,luis.torres@gmail.com,3150803233,Barranquilla
Sofía,Martínez,sofía.martínez@gmail.com,3016801726,Bucaramanga
Luis,Ramírez,luis.ramírez@utb.edu.co,3112374565,Bogotá
Luis,Gómez,luis.gómez@gmail.com,3058552398,Santa Marta
Camila,Fernández,camila.fernández@hotmail.com,3019850038,Cartagena
María,Rodríguez,maría.rodríguez@gmail.com,3062844990,Cali
Pedro,Rodríguez,pedro.rodríguez@utb.edu.co,3101410682,Bucaramanga
Daniela,Sánchez,daniela.sánchez@hotmail.com,3006182210,Cartagena
Carlos,Sánchez,carlos.sánchez@gmail.com,3139173926,Bucaramanga
Laura,Ramírez,laura.ramírez@hotmail.com,3177987459,Medellín
Pedro,Pérez,pedro.pérez@yahoo.com,3033650371,Cúcuta
Laura,Torres,laura.torres@yahoo.com,3014875692,Barranquilla
Laura,Ramírez,laura.ramírez@utb.edu.co,3093982651,Cúcuta
Luis,Martínez,luis.martínez@utb.edu.co,3056779445,Cali
María,Rodríguez,maría.rodríguez@yahoo.com,3033888777,Medellín
Luis,Torres,luis.torres@hotmail.com,3057387237,Cartagena
María,Ramírez,maría.ramírez@yahoo.com,3025483911,Manizales
Daniela,Fernández,daniela.fernández@utb.edu.co,3090035623,Cali
Luis,Torres,luis.torres@hotmail.com,3143103821,Bogotá
Carlos,Pérez,carlos.pérez@hotmail.com,3170799482,Santa Marta
Sofía,Martínez,sofía.martínez@yahoo.com,3157445348,Bucaramanga
Carlos,Gómez,carlos.gómez@yahoo.com,3035279358,Bogotá
Carlos,Pérez,carlos.pérez@utb.edu.co,3164235606,Bucaramanga
Camila,Martínez,camila.martínez@gmail.com,3018655743,Cartagena
María,Torres,maría.torres@gmail.com,3045167271,Bogotá
Carlos,Rodríguez,carlos.rodríguez@utb.edu.co,3064560058,Medellín
Andrés,Gómez,andrés.gómez@gmail.com,3126173031,Cartagena
Laura,Torres,laura.torres@gmail.com,3195788430,Cúcuta
Andrés,Ramírez,andrés.ramírez@hotmail.com,3114887488,Barranquilla
María,Torres,maría.torres@yahoo.com,3185564221,Bucaramanga
Ana,López,ana.lópez@hotmail.com,3004988436,Bucaramanga
Camila,López,camila.lópez@hotmail.com,3194890350,Cali
Daniela,Torres,daniela.torres@gmail.com,3092465893,Santa Marta
Daniela,Sánchez,daniela.sánchez@yahoo.com,3014668581,Manizales
María,Pérez,maría.pérez@utb.edu.co,3044556609,Bogotá
Sofía,Fernández,sofía.fernández@hotmail.com,3055927231,Barranquilla
Andrés,Fernández,andrés.fernández@yahoo.com,3185240850,Cali
Carlos,Rodríguez,carlos.rodríguez@hotmail.com,3079806562,Pereira
Andrés,Fernández,andrés.fernández@utb.edu.co,3060686428,Bucaramanga
Sofía,Ramírez,sofía.ramírez@utb.edu.co,3029895677,Manizales
Daniela,López,daniela.lópez@utb.edu.co,3017388704,Manizales
Luis,Gómez,luis.gómez@hotmail.com,3092782402,Pereira
Andrés,Ramírez,andrés.ramírez@gmail.com,3094087828,Santa Marta
Daniela,Martínez,daniela.martínez@hotmail.com,3082232927,Cúcuta
Andrés,Gómez,andrés.gómez@gmail.com,3013637342,Medellín
María,Gómez,maría.gómez@utb.edu.co,3005504649,Cali
Sofía,Sánchez,sofía.sánchez@utb.edu.co,3098103270,Medellín
Andrés,Martínez,andrés.martínez@hotmail.com,3133899028,Medellín
Daniela,López,daniela.lópez@yahoo.com,3032691000,Bogotá
Luis,Gómez,luis.gómez@utb.edu.co,3093169710,Manizales
Pedro,Gómez,pedro.gómez@hotmail.com,3121743332,Manizales
María,Fernández,maría.fernández@utb.edu.co,3145639189,Manizales
Carlos,Torres,carlos.torres@utb.edu.co,3129841230,Manizales
Pedro,Rodríguez,pedro.rodríguez@gmail.com,3013628872,Cúcuta
Andrés,Torres,andrés.torres@yahoo.com,3190888665,Bogotá
Camila,Ruiz,camila.ruiz@utb.edu.co,3031981900,Barranquilla
Pedro,Rodríguez,pedro.rodríguez@utb.edu.co,3168831633,Cúcuta
Andrés,Ruiz,andrés.ruiz@utb.edu.co,3102653736,Cúcuta
María,Torres,maría.torres@hotmail.com,3064373271,Cúcuta
Laura,Ruiz,laura.ruiz@yahoo.com,3161697442,Cúcuta
María,López,maría.lópez@gmail.com,3138091124,Barranquilla
Carlos,Pérez,carlos.pérez@hotmail.com,3037632814,Cúcuta
Luis,Martínez,luis.martínez@gmail.com,3105511555,Cartagena
Daniela,Torres,daniela.torres@utb.edu.co,3186891440,Cúcuta
Andrés,Pérez,andrés.pérez@gmail.com,3123927076,Pereira
Laura,Pérez,laura.pérez@utb.edu.co,3060678536,Bogotá
Ana,Torres,ana.torres@utb.edu.co,3013056628,Bucaramanga
Ana,Martínez,ana.martínez@yahoo.com,3061299336,Cali
Luis,Torres,luis.torres@yahoo.com,3094234223,Cartagena
Pedro,Ruiz,pedro.ruiz@gmail.com,3031312776,Bogotá
Carlos,Pérez,carlos.pérez@yahoo.com,3090464965,Manizales
Ana,Ramírez,ana.ramírez@hotmail.com,3114778509,Manizales
Laura,Ruiz,laura.ruiz@yahoo.com,3077151070,Barranquilla
Camila,Torres,camila.torres@gmail.com,3015276442,Cali
Sofía,Torres,sofía.torres@gmail.com,3033957943,Santa Marta
Andrés,Fernández,andrés.fernández@yahoo.com,3188069163,Cúcuta
Camila,Gómez,camila.gómez@utb.edu.co,3155716199,Cali
Pedro,Sánchez,pedro.sánchez@hotmail.com,3180488633,Pereira
Pedro,Ramírez,pedro.ramírez@gmail.com,3078977444,Medellín
Ana,Ruiz,ana.ruiz@gmail.com,3035926112,Medellín
Carlos,López,carlos.lópez@hotmail.com,3150358913,Cali
Pedro,Torres,pedro.torres@hotmail.com,3093854031,Barranquilla
Daniela,Pérez,daniela.pérez@gmail.com,3042338458,Medellín
Sofía,Fernández,sofía.fernández@hotmail.com,3164947182,Santa Marta
Carlos,Martínez,carlos.martínez@gmail.com,3193709204,Manizales
Sofía,Gómez,sofía.gómez@hotmail.com,3014110574,Pereira
Camila,López,camila.lópez@yahoo.com,3183509327,Barranquilla
Camila,Rodríguez,camila.rodríguez@yahoo.com,3015161578,Medellín
María,Torres,maría.torres@yahoo.com,3016608914,Cartagena
Ana,Pérez,ana.pérez@hotmail.com,3004122409,Medellín
Pedro,Sánchez,pedro.sánchez@hotmail.com,3062587413,Pereira
María,Pérez,maría.pérez@utb.edu.co,3055803778,Bogotá
Laura,Fernández,laura.fernández@hotmail.com,3178150793,Cartagena
Ana,Torres,ana.torres@gmail.com,3117670748,Bogotá
Laura,López,laura.lópez@yahoo.com,3153511126,Bogotá
Carlos,López,carlos.lópez@utb.edu.co,3199487328,Barranquilla
Carlos,Rodríguez,carlos.rodríguez@hotmail.com,3124604375,Cali
Carlos,López,carlos.lópez@hotmail.com,3119770952,Cartagena
Ana,Ramírez,ana.ramírez@utb.edu.co,3094918206,Santa Marta
Sofía,Ruiz,sofía.ruiz@utb.edu.co,3130669677,Manizales
Camila,Gómez,camila.gómez@yahoo.com,3160487080,Manizales
María,Ruiz,maría.ruiz@utb.edu.co,3058174820,Barranquilla
Luis,Fernández,luis.fernández@yahoo.com,3131254093,Santa Marta
Ana,Ramírez,ana.ramírez@hotmail.com,3152693538,Bucaramanga
Laura,Pérez,laura.pérez@yahoo.com,3117764876,Pereira
Luis,Ruiz,luis.ruiz@hotmail.com,3118346902,Cali
Luis,Pérez,luis.pérez@hotmail.com,3138862089,Cúcuta
Daniela,Torres,daniela.torres@yahoo.com,3054426348,Barranquilla
María,Ruiz,maría.ruiz@yahoo.com,3148632633,Bucaramanga
Laura,Sánchez,laura.sánchez@utb.edu.co,3024660718,Cartagena
Pedro,Pérez,pedro.pérez@yahoo.com,3079141581,Pereira
Carlos,Pérez,carlos.pérez@yahoo.com,3198882581,Bucaramanga
Luis,Pérez,luis.pérez@gmail.com,3133983780,Santa Marta
Ana,Ruiz,ana.ruiz@yahoo.com,3054812197,Pereira
Camila,Gómez,camila.gómez@hotmail.com,3128086432,Bogotá
María,Torres,maría.torres@gmail.com,3175496657,Barranquilla
Laura,Torres,laura.torres@utb.edu.co,3055175693,Medellín
Laura,Gómez,laura.gómez@yahoo.com,3122052291,Barranquilla
Luis,Fernández,luis.fernández@hotmail.com,3094816060,Cartagena
Ana,Martínez,ana.martínez@yahoo.com,3099664376,Bogotá
Ana,Torres,ana.torres@hotmail.com,3101511133,Cali
Luis,Sánchez,luis.sánchez@utb.edu.co,3133969648,Barranquilla
María,Martínez,maría.martínez@gmail.com,3178590773,Cúcuta
Pedro,Pérez,pedro.pérez@gmail.com,3043320748,Bogotá
Carlos,Ramírez,carlos.ramírez@hotmail.com,3088393562,Barranquilla
Andrés,Sánchez,andrés.sánchez@hotmail.com,3004137323,Santa Marta
Camila,López,camila.lópez@yahoo.com,3141081930,Medellín
Pedro,Ramírez,pedro.ramírez@gmail.com,3037008832,Cúcuta
Ana,Ruiz,ana.ruiz@yahoo.com,3085588774,Pereira
María,Fernández,maría.fernández@hotmail.com,3033671644,Bucaramanga
Camila,López,camila.lópez@utb.edu.co,3006306676,Pereira
Sofía,Gómez,sofía.gómez@gmail.com,3054098504,Santa Marta
María,Rodríguez,maría.rodríguez@hotmail.com,3034232022,Medellín
María,Gómez,maría.gómez@utb.edu.co,3113194196,Bogotá
Daniela,Fernández,daniela.fernández@gmail.com,3011135220,Barranquilla
Camila,Fernández,camila.fernández@hotmail.com,3021772780,Cali
Camila,Ruiz,camila.ruiz@gmail.com,3068181419,Bucaramanga
Laura,Ruiz,laura.ruiz@yahoo.com,3175629670,Bucaramanga
Andrés,Torres,andrés.torres@hotmail.com,3183673326,Cali
Pedro,Torres,pedro.torres@gmail.com,3078612732,Pereira
María,Ramírez,maría.ramírez@yahoo.com,3045375568,Cartagena
Laura,Sánchez,laura.sánchez@utb.edu.co,3008206653,Cúcuta
María,Martínez,maría.martínez@hotmail.com,3110287753,Cartagena
Ana,Ruiz,ana.ruiz@hotmail.com,3002879662,Barranquilla
Camila,Sánchez,camila.sánchez@gmail.com,3153572007,Medellín
María,Pérez,maría.pérez@yahoo.com,3061798029,Cali
Carlos,Martínez,carlos.martínez@gmail.com,3140098462,Cali
Laura,Pérez,laura.pérez@utb.edu.co,3170780332,Santa Marta
Laura,Torres,laura.torres@hotmail.com,3159321839,Bogotá
Daniela,Fernández,daniela.fernández@gmail.com,3002407726,Cali
María,Sánchez,maría.sánchez@hotmail.com,3083020084,Medellín
Ana,López,ana.lópez@gmail.com,3046145367,Bogotá
Ana,Ruiz,ana.ruiz@yahoo.com,3001183211,Cúcuta
Camila,Rodríguez,camila.rodríguez@utb.edu.co,3037676035,Cartagena
Ana,Sánchez,ana.sánchez@hotmail.com,3111663542,Bogotá
Pedro,Sánchez,pedro.sánchez@gmail.com,3195085648,Barranquilla
Pedro,Fernández,pedro.fernández@hotmail.com,3076606110,Cartagena
Luis,Rodríguez,luis.rodríguez@yahoo.com,3109599428,Medellín
Camila,Rodríguez,camila.rodríguez@utb.edu.co,3053821589,Bogotá
Carlos,Torres,carlos.torres@hotmail.com,3056005836,Manizales
Daniela,López,daniela.lópez@yahoo.com,3158901525,Cali
Sofía,Sánchez,sofía.sánchez@utb.edu.co,3046233570,Cartagena
Daniela,Pérez,daniela.pérez@hotmail.com,3145813525,Cartagena
Sofía,Ruiz,sofía.ruiz@yahoo.com,3129232148,Santa Marta
Daniela,Martínez,daniela.martínez@gmail.com,3082175896,Cali
Carlos,Fernández,carlos.fernández@hotmail.com,3100850202,Cartagena
Carlos,López,carlos.lópez@utb.edu.co,3067419150,Cúcuta
Andrés,Martínez,andrés.martínez@hotmail.com,3123313809,Santa Marta
Andrés,Rodríguez,andrés.rodríguez@hotmail.com,3154285609,Santa Marta
María,Martínez,maría.martínez@utb.edu.co,3034719824,Santa Marta
María,Gómez,maría.gómez@gmail.com,3159323671,Cartagena
Carlos,Sánchez,carlos.sánchez@utb.edu.co,3033016051,Barranquilla
Daniela,Martínez,daniela.martínez@gmail.com,3011753219,Barranquilla
Laura,Rodríguez,laura.rodríguez@hotmail.com,3129374084,Bucaramanga
Camila,Ruiz,camila.ruiz@gmail.com,3132684370,Manizales
Ana,Sánchez,ana.sánchez@gmail.com,3196093740,Bogotá
María,Pérez,maría.pérez@yahoo.com,3151642805,Bucaramanga
Sofía,López,sofía.lópez@hotmail.com,3068911571,Santa Marta
Pedro,Sánchez,pedro.sánchez@gmail.com,3132381601,Cúcuta
Carlos,López,carlos.lópez@utb.edu.co,3180643036,Bucaramanga
Andrés,Rodríguez,andrés.rodríguez@yahoo.com,3065513378,Barranquilla
Daniela,Torres,daniela.torres@utb.edu.co,3176184183,Cali
Ana,Rodríguez,ana.rodríguez@utb.edu.co,3145980107,Manizales
Andrés,Rodríguez,andrés.rodríguez@gmail.com,3048098832,Cali
Camila,Martínez,camila.martínez@utb.edu.co,3164399393,Cartagena
Pedro,Pérez,pedro.pérez@utb.edu.co,3021152896,Bucaramanga
Luis,Ramírez,luis.ramírez@yahoo.com,3062772214,Cali
Ana,Martínez,ana.martínez@hotmail.com,3162228713,Cúcuta
Laura,Ruiz,laura.ruiz@hotmail.com,3106135250,Manizales
Pedro,Sánchez,pedro.sánchez@yahoo.com,3014305077,Manizales
María,Pérez,maría.pérez@utb.edu.co,3131830140,Manizales
Daniela,Fernández,daniela.fernández@hotmail.com,3073159238,Bucaramanga
Daniela,Rodríguez,daniela.rodríguez@yahoo.com,3065571176,Santa Marta
María,Fernández,maría.fernández@gmail.com,3172958184,Medellín
Luis,Fernández,luis.fernández@hotmail.com,3067414792,Santa Marta
Camila,Pérez,camila.pérez@utb.edu.co,3107376706,Bucaramanga
Ana,Martínez,ana.martínez@utb.edu.co,3075628234,Manizales
Luis,Fernández,luis.fernández@utb.edu.co,3051015838,Bogotá
Carlos,Gómez,carlos.gómez@hotmail.com,3057453753,Medellín
Carlos,Pérez,carlos.pérez@utb.edu.co,3091778667,Medellín
Andrés,Pérez,andrés.pérez@gmail.com,3033551004,Pereira
Laura,Rodríguez,laura.rodríguez@gmail.com,3078940616,Barranquilla
Camila,Gómez,camila.gómez@hotmail.com,3140292186,Medellín
Daniela,Gómez,daniela.gómez@yahoo.com,3190333957,Barranquilla
Carlos,Martínez,carlos.martínez@gmail.com,3003079342,Cúcuta
Daniela,Gómez,daniela.gómez@yahoo.com,3094652513,Santa Marta
Luis,López,luis.lópez@gmail.com,3183665485,Pereira
Andrés,López,andrés.lópez@hotmail.com,3186839191,Bogotá
Andrés,Rodríguez,andrés.rodríguez@gmail.com,3116648253,Bogotá
Andrés,Fernández,andrés.fernández@yahoo.com,3108171751,Cúcuta
Sofía,Pérez,sofía.pérez@hotmail.com,3103287036,Santa Marta
Andrés,Gómez,andrés.gómez@utb.edu.co,3030868578,Manizales
Pedro,Fernández,pedro.fernández@gmail.com,3172921018,Medellín
Pedro,Ramírez,pedro.ramírez@yahoo.com,3117212143,Bogotá
Andrés,Torres,andrés.torres@utb.edu.co,3097252846,Manizales
Daniela,Ramírez,daniela.ramírez@yahoo.com,3187399601,Bucaramanga
Daniela,Torres,daniela.torres@hotmail.com,3164604619,Santa Marta
Laura,Ruiz,laura.ruiz@gmail.com,3142625927,Santa Marta
Daniela,Ruiz,daniela.ruiz@yahoo.com,3119378684,Barranquilla
Pedro,Rodríguez,pedro.rodríguez@yahoo.com,3054249971,Santa Marta
María,Sánchez,maría.sánchez@hotmail.com,3006057585,Medellín
Daniela,Rodríguez,daniela.rodríguez@hotmail.com,3171088679,Cúcuta
Daniela,Ruiz,daniela.ruiz@hotmail.com,3012866582,Manizales
Sofía,Pérez,sofía.pérez@utb.edu.co,3154080243,Bucaramanga
Ana,Sánchez,ana.sánchez@utb.edu.co,3010434690,Pereira
Laura,Ramírez,laura.ramírez@gmail.com,3116699716,Bogotá
Sofía,Martínez,sofía.martínez@utb.edu.co,3176439560,Cartagena
Camila,Fernández,camila.fernández@yahoo.com,3016985588,Santa Marta
Camila,Pérez,camila.pérez@yahoo.com,3138630467,Cartagena
Ana,López,ana.lópez@utb.edu.co,3096285670,Cartagena
Luis,Ramírez,luis.ramírez@yahoo.com,3060673124,Medellín
Sofía,Pérez,sofía.pérez@utb.edu.co,3075627227,Manizales
Pedro,Fernández,pedro.fernández@yahoo.com,3020924064,Santa Marta
Camila,Gómez,camila.gómez@utb.edu.co,3017968042,Medellín
Camila,Ruiz,camila.ruiz@utb.edu.co,3094913575,Bucaramanga
Luis,Pérez,luis.pérez@utb.edu.co,3007124656,Cúcuta
Carlos,Pérez,carlos.pérez@gmail.com,3168425828,Pereira
Carlos,Gómez,carlos.gómez@hotmail.com,3062883841,Santa Marta
Daniela,Ruiz,daniela.ruiz@yahoo.com,3021235133,Pereira
Daniela,Pérez,daniela.pérez@utb.edu.co,3170214774,Santa Marta
Daniela,López,daniela.lópez@gmail.com,3067280063,Bucaramanga
Ana,Pérez,ana.pérez@gmail.com,3170606938,Bogotá
Laura,Ruiz,laura.ruiz@hotmail.com,3054247004,Barranquilla
